000111111011 //R[1][1]
110010010111 //R[1][2]
110110010101 //R[1][3]
000101101000 //R[1][4]
000000000000 //R[2][1]
101111010100 //R[2][2]
111110111100 //R[2][3]
000000010111 //R[2][4]
000000000000 //R[3][1]
000000000000 //R[3][2]
101111101110 //R[3][3]
111010100011 //R[3][4]
000000000000 //R[4][1]
000000000000 //R[4][2]
000000000000 //R[4][3]
111000101010 //R[4][4]

110000010010 //R[1][1]
111110011000 //R[1][2]
001001110011 //R[1][3]
000010010001 //R[1][4]
000000000000 //R[2][1]
010001100101 //R[2][2]
110100111100 //R[2][3]
110011101101 //R[2][4]
000000000000 //R[3][1]
111111111111 //R[3][2]
001101001110 //R[3][3]
111001000001 //R[3][4]
000000000000 //R[4][1]
000000000000 //R[4][2]
000000000000 //R[4][3]
000101110010 //R[4][4]

101111010010 //R[1][1]
010010001001 //R[1][2]
001001110001 //R[1][3]
001011101110 //R[1][4]
000000000000 //R[2][1]
001100111100 //R[2][2]
000101110100 //R[2][3]
111010111110 //R[2][4]
000000000000 //R[3][1]
000000000000 //R[3][2]
110000010101 //R[3][3]
001010101010 //R[3][4]
000000000000 //R[4][1]
000000000000 //R[4][2]
000000000000 //R[4][3]
001010001000 //R[4][4]

010011000101 //R[1][1]
000000000100 //R[1][2]
110000111010 //R[1][3]
111010000110 //R[1][4]
000000000001 //R[2][1]
001001000101 //R[2][2]
000000100010 //R[2][3]
110010011001 //R[2][4]
000000000000 //R[3][1]
000000000000 //R[3][2]
001001111011 //R[3][3]
000100101111 //R[3][4]
000000000000 //R[4][1]
000000000000 //R[4][2]
000000000000 //R[4][3]
111100110001 //R[4][4]

010011110010 //R[1][1]
001101110101 //R[1][2]
001100001000 //R[1][3]
111010011001 //R[1][4]
000000000000 //R[2][1]
000010100000 //R[2][2]
000010111100 //R[2][3]
111000001000 //R[2][4]
000000000000 //R[3][1]
000000000000 //R[3][2]
010000010100 //R[3][3]
111011100100 //R[3][4]
000000000000 //R[4][1]
000000000000 //R[4][2]
000000000000 //R[4][3]
110100100101 //R[4][4]

101101110111 //R[1][1]
000001011000 //R[1][2]
110111000000 //R[1][3]
110011110110 //R[1][4]
000000000000 //R[2][1]
010011011101 //R[2][2]
111011011001 //R[2][3]
111101101001 //R[2][4]
000000000000 //R[3][1]
000000000000 //R[3][2]
110011000000 //R[3][3]
000100000100 //R[3][4]
000000000000 //R[4][1]
000000000000 //R[4][2]
000000000000 //R[4][3]
000101110010 //R[4][4]

101001100110 //R[1][1]
000011111111 //R[1][2]
111001010100 //R[1][3]
010011111010 //R[1][4]
000000000001 //R[2][1]
010010110001 //R[2][2]
110100011011 //R[2][3]
111101110011 //R[2][4]
000000000000 //R[3][1]
000000000000 //R[3][2]
110100101001 //R[3][3]
000010001111 //R[3][4]
000000000000 //R[4][1]
000000000000 //R[4][2]
000000000000 //R[4][3]
111001000100 //R[4][4]

101111001111 //R[1][1]
111110100000 //R[1][2]
001011111100 //R[1][3]
110011100101 //R[1][4]
000000000000 //R[2][1]
010100010001 //R[2][2]
110011001111 //R[2][3]
111100110111 //R[2][4]
000000000000 //R[3][1]
000000000000 //R[3][2]
001110000010 //R[3][3]
111011011011 //R[3][4]
000000000000 //R[4][1]
000000000000 //R[4][2]
000000000000 //R[4][3]
110101010010 //R[4][4]

010111011110 //R[1][1]
001000001010 //R[1][2]
110101001100 //R[1][3]
111110110001 //R[1][4]
000000000000 //R[2][1]
101101101000 //R[2][2]
000101100011 //R[2][3]
000110110101 //R[2][4]
000000000000 //R[3][1]
000000000001 //R[3][2]
000101101001 //R[3][3]
111110111110 //R[3][4]
000000000000 //R[4][1]
000000000000 //R[4][2]
000000000000 //R[4][3]
010100001000 //R[4][4]

101110001101 //R[1][1]
010010011110 //R[1][2]
111010100111 //R[1][3]
111111010000 //R[1][4]
000000000000 //R[2][1]
001001001100 //R[2][2]
000101111111 //R[2][3]
000101111010 //R[2][4]
